% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
2.798	1	9	280	9	3	22	1383	0	0
2.799	1	9	280	10	3	22	1383	0	0
2.8	1	9	281	1	3	20	1191	0	0
2.801	1	9	281	2	3	20	1191	0	0
2.802	1	9	281	3	3	20	1191	0	0
2.803	1	10	281	4	9	16	903	0	0
2.804	1	10	281	5	9	16	903	0	0
2.805	1	10	281	6	9	20	1191	0	0
2.806	1	10	281	7	9	20	1191	0	0
2.807	1	10	281	8	9	12	597	0	0
2.808	1	9	281	9	3	22	1383	0	0
2.809	1	10	281	10	9	22	1383	0	0
2.81	1	10	282	1	9	22	1383	0	0
2.811	1	10	282	2	9	24	1620	0	0
2.812	1	10	282	3	9	24	1620	0	0
2.813	1	10	282	4	9	20	1191	0	0
2.814	1	10	282	5	9	20	1191	0	0
2.815	1	10	282	6	9	18	967	0	0
2.816	1	10	282	7	9	18	967	0	0
2.817	1	10	282	8	9	22	1383	0	0
2.818	1	10	282	9	9	22	1383	0	0
2.819	1	10	282	10	9	18	967	0	0
2.82	1	10	283	1	9	18	967	0	0
2.821	1	9	283	2	3	20	1191	0	0
2.822	1	8	283	3	11	22	1383	0	0
2.823	1	10	283	4	9	12	597	0	0
2.824	1	10	283	5	9	12	597	0	0
2.825	1	10	283	6	9	18	967	0	0
2.826	1	10	283	7	9	18	967	0	0
2.827	1	10	283	8	9	18	967	0	0
2.828	1	9	283	9	3	24	1620	0	0
2.829	1	9	283	10	3	24	1620	0	0
2.83	1	9	284	1	3	14	775	0	0
2.831	1	10	284	2	9	14	775	0	0
2.832	1	10	284	3	9	14	775	0	0
2.833	1	10	284	4	9	16	903	0	0
2.834	1	10	284	5	9	16	903	0	0
2.835	1	8	284	6	11	20	1191	0	0
2.836	1	9	284	7	3	20	1191	0	0
2.837	1	9	284	8	3	20	1191	0	0
2.838	1	9	284	9	3	24	1620	0	0
2.839	1	10	284	10	9	20	1191	0	0
2.84	1	10	285	1	9	20	1191	0	0
2.841	1	10	285	2	9	22	1383	0	0
2.842	1	10	285	3	9	22	1383	0	0
2.843	1	9	285	4	3	22	1383	0	0
2.844	1	9	285	5	3	20	1191	0	0
2.845	1	10	285	6	9	24	1620	0	0
2.846	1	10	285	7	9	24	1620	0	0
2.847	1	10	285	8	9	22	1383	0	0
2.848	1	10	285	9	9	22	1383	0	0
2.849	1	10	285	10	9	14	775	0	0
2.85	1	10	286	1	9	14	775	0	0
2.851	1	10	286	2	9	24	1620	0	0
2.852	1	10	286	3	9	24	1620	0	0
2.853	1	10	286	4	9	22	1383	0	0
2.854	1	10	286	5	9	22	1383	0	0
2.855	1	10	286	6	9	20	1191	0	0
2.856	1	10	286	7	9	20	1191	0	0
2.857	1	10	286	8	9	18	967	0	0
2.858	1	10	286	9	9	18	967	0	0
2.859	1	10	286	10	9	14	775	0	0
2.86	1	10	287	1	9	14	775	0	0
2.861	1	10	287	2	9	22	1383	0	0
2.862	1	10	287	3	9	22	1383	0	0
2.863	1	10	287	4	9	20	1191	0	0
2.864	1	10	287	5	9	20	1191	0	0
2.865	1	8	287	6	11	22	1383	0	0
2.866	1	8	287	7	11	22	1383	0	0
2.867	1	10	287	8	9	20	1191	0	0
2.868	1	10	287	9	9	20	1191	0	0
2.869	1	10	287	10	9	18	967	0	0
2.87	1	10	288	1	9	18	967	0	0
2.871	1	8	288	2	11	24	1620	0	0
2.872	1	9	288	3	3	22	1383	0	0
2.873	1	10	288	4	9	20	1191	0	0
2.874	1	10	288	5	9	20	1191	0	0
2.875	1	9	288	6	3	18	967	0	0
2.876	1	10	288	7	9	12	597	0	0
2.877	1	8	288	8	11	20	1191	0	0
2.878	1	9	288	9	3	22	1383	0	0
2.879	1	10	288	10	9	18	967	0	0
2.88	1	10	289	1	9	18	967	0	0
2.881	1	10	289	2	9	18	967	0	0
2.882	1	10	289	3	9	18	967	0	0
2.883	1	10	289	4	9	20	1191	0	0
2.884	1	10	289	5	9	20	1191	0	0
2.885	1	10	289	6	9	24	1620	0	0
2.886	1	10	289	7	9	24	1620	0	0
2.887	1	10	289	8	9	20	1191	0	0
2.888	1	10	289	9	9	20	1191	0	0
2.889	1	10	289	10	9	14	775	0	0
2.89	1	10	290	1	9	14	775	0	0
2.891	1	10	290	2	9	18	967	0	0
2.892	1	10	290	3	9	18	967	0	0
2.893	1	9	290	4	3	20	1191	0	0
2.894	1	9	290	5	3	22	1383	0	0
2.895	1	10	290	6	9	16	903	0	0
2.896	1	10	290	7	9	16	903	0	0
2.897	1	10	290	8	9	14	775	0	0
2.898	1	9	290	9	3	24	1620	0	0
2.899	1	10	290	10	9	22	1383	0	0
2.9	1	10	291	1	9	22	1383	0	0
2.901	1	9	291	2	3	24	1620	0	0
2.902	1	10	291	3	9	18	967	0	0
2.903	1	8	291	4	11	26	1836	0	0
2.904	1	8	291	5	11	26	1836	0	0
2.905	1	10	291	6	9	20	1191	0	0
2.906	1	10	291	7	9	20	1191	0	0
2.907	1	9	291	8	3	18	967	0	0
2.908	1	7	291	9	2	22	1383	0	0
2.909	1	10	291	10	9	20	1191	0	0
2.91	1	10	292	1	9	20	1191	0	0
2.911	1	10	292	2	9	16	903	0	0
2.912	1	10	292	3	9	16	903	0	0
2.913	1	10	292	4	9	16	903	0	0
2.914	1	10	292	5	9	16	903	0	0
2.915	1	9	292	6	3	18	967	0	0
2.916	1	9	292	7	3	20	1191	0	0
2.917	1	10	292	8	9	20	1191	0	0
2.918	1	10	292	9	9	20	1191	0	0
2.919	1	10	292	10	9	24	1620	0	0
2.92	1	10	293	1	9	24	1620	0	0
2.921	1	8	293	2	11	24	1620	0	0
2.922	1	8	293	3	11	24	1620	0	0
2.923	1	9	293	4	3	16	903	0	0
2.924	1	9	293	5	3	24	1620	0	0
2.925	1	9	293	6	3	24	1620	0	0
2.926	1	9	293	7	3	20	1191	0	0
2.927	1	9	293	8	3	20	1191	0	0
2.928	1	9	293	9	3	18	967	0	0
2.929	1	10	293	10	9	18	967	0	0
2.93	1	10	294	1	9	18	967	0	0
2.931	1	10	294	2	9	24	1620	0	0
2.932	1	10	294	3	9	24	1620	0	0
2.933	1	10	294	4	9	18	967	0	0
2.934	1	10	294	5	9	18	967	0	0
2.935	1	10	294	6	9	14	775	0	0
2.936	1	9	294	7	3	22	1383	0	0
2.937	1	10	294	8	9	18	967	0	0
2.938	1	10	294	9	9	18	967	0	0
2.939	1	10	294	10	9	20	1191	0	0
2.94	1	10	295	1	9	20	1191	0	0
2.941	1	10	295	2	9	22	1383	0	0
2.942	1	10	295	3	9	22	1383	0	0
2.943	1	6	295	4	12	28	2196	0	0
2.944	1	6	295	5	12	28	2196	0	0
2.945	1	8	295	6	11	24	1620	0	0
2.946	1	8	295	7	11	24	1620	0	0
2.947	1	8	295	8	11	26	1836	0	0
2.948	1	9	295	9	3	24	1620	0	0
2.949	1	10	295	10	9	24	1620	0	0
2.95	1	10	296	1	9	24	1620	0	0
2.951	1	10	296	2	9	20	1191	0	0
2.952	1	10	296	3	9	20	1191	0	0
2.953	1	10	296	4	9	14	775	0	0
2.954	1	10	296	5	9	14	775	0	0
2.955	1	10	296	6	9	22	1383	0	0
2.956	1	10	296	7	9	22	1383	0	0
2.957	1	10	296	8	9	22	1383	0	0
2.958	1	10	296	9	9	22	1383	0	0
2.959	1	10	296	10	9	22	1383	0	0
2.96	1	10	297	1	9	22	1383	0	0
2.961	1	10	297	2	9	18	967	0	0
2.962	1	10	297	3	9	18	967	0	0
2.963	1	10	297	4	9	14	775	0	0
2.964	1	9	297	5	3	22	1383	0	0
2.965	1	10	297	6	9	16	903	0	0
2.966	1	10	297	7	9	16	903	0	0
2.967	1	10	297	8	9	20	1191	0	0
2.968	1	10	297	9	9	20	1191	0	0
2.969	1	10	297	10	9	18	967	0	0
2.97	1	10	298	1	9	18	967	0	0
2.971	1	10	298	2	9	18	967	0	0
2.972	1	9	298	3	3	26	1836	0	0
2.973	1	9	298	4	3	26	1836	0	0
2.974	1	9	298	5	3	26	1836	0	0
2.975	1	10	298	6	9	20	1191	0	0
2.976	1	10	298	7	9	20	1191	0	0
2.977	1	10	298	8	9	22	1383	0	0
2.978	1	10	298	9	9	22	1383	0	0
2.979	1	10	298	10	9	18	967	0	0
2.98	1	10	299	1	9	18	967	0	0
2.981	1	8	299	2	11	20	1191	0	0
2.982	1	9	299	3	3	20	1191	0	0
2.983	1	10	299	4	9	24	1620	0	0
2.984	1	10	299	5	9	24	1620	0	0
2.985	1	10	299	6	9	26	1836	0	0
2.986	1	10	299	7	9	26	1836	0	0
2.987	1	10	299	8	9	22	1383	0	0
2.988	1	10	299	9	9	22	1383	0	0
2.989	1	10	299	10	9	22	1383	0	0
2.99	1	10	300	1	9	22	1383	0	0
2.991	1	10	300	2	9	18	967	0	0
2.992	1	10	300	3	9	18	967	0	0
2.993	1	10	300	4	9	18	967	0	0
2.994	1	10	300	5	9	18	967	0	0
2.995	1	10	300	6	9	20	1191	0	0
2.996	1	10	300	7	9	20	1191	0	0
2.997	1	9	300	8	3	22	1383	0	0
2.998	1	10	300	9	9	14	775	0	0
2.999	1	10	300	10	9	14	775	0	0
3	1	10	301	1	9	14	775	0	0
3.001	1	10	301	2	9	20	1191	0	0
3.002	1	10	301	3	9	20	1191	0	0
3.003	1	9	301	4	3	18	967	0	0
3.004	1	9	301	5	3	18	967	0	0
3.005	1	10	301	6	9	24	1620	0	0
3.006	1	10	301	7	9	24	1620	0	0
3.007	1	10	301	8	9	22	1383	0	0
3.008	1	10	301	9	9	22	1383	0	0
3.009	1	10	301	10	9	20	1191	0	0
3.01	1	10	302	1	9	20	1191	0	0
3.011	1	9	302	2	3	18	967	0	0
3.012	1	9	302	3	3	20	1191	0	0
3.013	1	10	302	4	9	16	903	0	0
3.014	1	10	302	5	9	16	903	0	0
3.015	1	10	302	6	9	20	1191	0	0
3.016	1	10	302	7	9	20	1191	0	0
3.017	1	8	302	8	11	24	1620	0	0
3.018	1	9	302	9	3	22	1383	0	0
3.019	1	9	302	10	3	22	1383	0	0
3.02	1	8	303	1	11	22	1383	0	0
3.021	1	7	303	2	2	20	1191	0	0
3.022	1	9	303	3	3	22	1383	0	0
3.023	1	10	303	4	9	18	967	0	0
3.024	1	10	303	5	9	18	967	0	0
3.025	1	10	303	6	9	22	1383	0	0
3.026	1	10	303	7	9	22	1383	0	0
3.027	1	10	303	8	9	24	1620	0	0
3.028	1	10	303	9	9	24	1620	0	0
3.029	1	10	303	10	9	22	1383	0	0
3.03	1	10	304	1	9	22	1383	0	0
3.031	1	9	304	2	3	16	903	0	0
3.032	1	9	304	3	3	20	1191	0	0
3.033	1	10	304	4	9	22	1383	0	0
3.034	1	10	304	5	9	22	1383	0	0
3.035	1	10	304	6	9	20	1191	0	0
3.036	1	10	304	7	9	20	1191	0	0
3.037	1	9	304	8	3	26	1836	0	0
3.038	1	9	304	9	3	20	1191	0	0
3.039	1	9	304	10	3	20	1191	0	0
3.04	1	9	305	1	3	22	1383	0	0
3.041	1	9	305	2	3	22	1383	0	0
3.042	1	9	305	3	3	24	1620	0	0
3.043	1	9	305	4	3	24	1620	0	0
3.044	1	9	305	5	3	18	967	0	0
3.045	1	9	305	6	3	18	967	0	0
3.046	1	9	305	7	3	24	1620	0	0
3.047	1	9	305	8	3	24	1620	0	0
3.048	1	10	305	9	9	14	775	0	0
3.049	1	9	305	10	3	18	967	0	0
3.05	1	10	306	1	9	12	597	0	0
3.051	1	10	306	2	9	8	421	0	0
3.052	1	4	306	3	1	20	1191	0	0
3.053	1	10	306	4	9	18	967	0	0
3.054	1	10	306	5	9	18	967	0	0
3.055	1	10	306	6	9	22	1383	0	0
3.056	1	10	306	7	9	22	1383	0	0
3.057	1	10	306	8	9	16	903	0	0
3.058	1	9	306	9	3	26	1836	0	0
3.059	1	9	306	10	3	26	1836	0	0
3.06	1	9	307	1	3	28	2196	0	0
3.061	1	9	307	2	3	28	2196	0	0
3.062	1	9	307	3	3	24	1620	0	0
3.063	1	10	307	4	9	24	1620	0	0
3.064	1	10	307	5	9	24	1620	0	0
3.065	1	10	307	6	9	22	1383	0	0
3.066	1	10	307	7	9	22	1383	0	0
3.067	1	8	307	8	11	18	967	0	0
3.068	1	9	307	9	3	20	1191	0	0
3.069	1	10	307	10	9	18	967	0	0
3.07	1	10	308	1	9	18	967	0	0
3.071	1	6	308	2	12	26	1836	0	0
3.072	1	6	308	3	12	26	1836	0	0
3.073	1	10	308	4	9	22	1383	0	0
3.074	1	10	308	5	9	22	1383	0	0
3.075	1	10	308	6	9	24	1620	0	0
3.076	1	10	308	7	9	24	1620	0	0
3.077	1	10	308	8	9	14	775	0	0
3.078	1	10	308	9	9	14	775	0	0
3.079	1	10	308	10	9	16	903	0	0
3.08	1	10	309	1	9	16	903	0	0
3.081	1	10	309	2	9	20	1191	0	0
3.082	1	10	309	3	9	20	1191	0	0
3.083	1	10	309	4	9	14	775	0	0
3.084	1	10	309	5	9	14	775	0	0
3.085	1	8	309	6	11	28	2196	0	0
3.086	1	8	309	7	11	28	2196	0	0
3.087	1	10	309	8	9	22	1383	0	0
3.088	1	10	309	9	9	22	1383	0	0
3.089	1	10	309	10	9	22	1383	0	0
3.09	1	10	310	1	9	22	1383	0	0
3.091	1	10	310	2	9	22	1383	0	0
3.092	1	10	310	3	9	22	1383	0	0
3.093	1	9	310	4	3	22	1383	0	0
3.094	1	10	310	5	9	14	775	0	0
3.095	1	10	310	6	9	14	775	0	0
3.096	1	9	310	7	3	24	1620	0	0
3.097	1	10	310	8	9	20	1191	0	0
3.098	1	10	310	9	9	20	1191	0	0
3.099	1	9	310	10	3	20	1191	0	0
3.1	1	9	311	1	3	18	967	0	0
3.101	1	10	311	2	9	18	967	0	0
3.102	1	10	311	3	9	18	967	0	0
3.103	1	10	311	4	9	20	1191	0	0
3.104	1	10	311	5	9	20	1191	0	0
3.105	1	10	311	6	9	18	967	0	0
3.106	1	10	311	7	9	18	967	0	0
3.107	1	10	311	8	9	14	775	0	0
3.108	1	10	311	9	9	14	775	0	0
3.109	1	9	311	10	3	16	903	0	0
3.11	1	7	312	1	2	18	967	0	0
3.111	1	10	312	2	9	14	775	0	0
3.112	1	10	312	3	9	14	775	0	0
3.113	1	10	312	4	9	14	775	0	0
3.114	1	10	312	5	9	14	775	0	0
3.115	1	10	312	6	9	18	967	0	0
3.116	1	10	312	7	9	18	967	0	0
3.117	1	10	312	8	9	22	1383	0	0
3.118	1	10	312	9	9	22	1383	0	0
3.119	1	10	312	10	9	18	967	0	0
3.12	1	10	313	1	9	18	967	0	0
3.121	1	10	313	2	9	12	597	0	0
3.122	1	9	313	3	3	20	1191	0	0
3.123	1	9	313	4	3	20	1191	0	0
3.124	1	9	313	5	3	18	967	0	0
3.125	1	10	313	6	9	20	1191	0	0
3.126	1	10	313	7	9	20	1191	0	0
3.127	1	10	313	8	9	22	1383	0	0
3.128	1	10	313	9	9	22	1383	0	0
3.129	1	10	313	10	9	22	1383	0	0
3.13	1	10	314	1	9	22	1383	0	0
3.131	1	8	314	2	11	20	1191	0	0
3.132	1	9	314	3	3	22	1383	0	0
3.133	1	10	314	4	9	24	1620	0	0
3.134	1	10	314	5	9	24	1620	0	0
3.135	1	10	314	6	9	20	1191	0	0
3.136	1	10	314	7	9	20	1191	0	0
3.137	1	10	314	8	9	12	597	0	0
3.138	1	9	314	9	3	18	967	0	0
3.139	1	9	314	10	3	18	967	0	0
3.14	1	9	315	1	3	20	1191	0	0
3.141	1	10	315	2	9	26	1836	0	0
3.142	1	10	315	3	9	26	1836	0	0
3.143	1	10	315	4	9	28	2196	0	0
3.144	1	10	315	5	9	28	2196	0	0
3.145	1	10	315	6	9	18	967	0	0
3.146	1	10	315	7	9	18	967	0	0
3.147	1	10	315	8	9	18	967	0	0
3.148	1	10	315	9	9	18	967	0	0
3.149	1	7	315	10	2	24	1620	0	0
3.15	1	10	316	1	9	14	775	0	0
3.151	1	10	316	2	9	18	967	0	0
3.152	1	9	316	3	3	24	1620	0	0
3.153	1	9	316	4	3	24	1620	0	0
3.154	1	10	316	5	9	18	967	0	0
3.155	1	10	316	6	9	26	1836	0	0
3.156	1	10	316	7	9	26	1836	0	0
3.157	1	10	316	8	9	22	1383	0	0
3.158	1	10	316	9	9	22	1383	0	0
3.159	1	9	316	10	3	26	1836	0	0
3.16	1	9	317	1	3	22	1383	0	0
3.161	1	10	317	2	9	20	1191	0	0
3.162	1	10	317	3	9	20	1191	0	0
3.163	1	9	317	4	3	24	1620	0	0
3.164	1	9	317	5	3	22	1383	0	0
3.165	1	10	317	6	9	20	1191	0	0
3.166	1	10	317	7	9	20	1191	0	0
3.167	1	10	317	8	9	20	1191	0	0
3.168	1	10	317	9	9	20	1191	0	0
3.169	1	10	317	10	9	18	967	0	0
3.17	1	10	318	1	9	18	967	0	0
3.171	1	7	318	2	2	20	1191	0	0
3.172	1	8	318	3	11	18	967	0	0
3.173	1	10	318	4	9	14	775	0	0
3.174	1	10	318	5	9	14	775	0	0
3.175	1	10	318	6	9	24	1620	0	0
3.176	1	10	318	7	9	24	1620	0	0
3.177	1	10	318	8	9	28	2196	0	0
3.178	1	10	318	9	9	28	2196	0	0
3.179	1	10	318	10	9	24	1620	0	0
3.18	1	10	319	1	9	24	1620	0	0
3.181	1	9	319	2	3	22	1383	0	0
3.182	1	9	319	3	3	24	1620	0	0
3.183	1	9	319	4	3	24	1620	0	0
3.184	1	8	319	5	11	24	1620	0	0
3.185	1	9	319	6	3	20	1191	0	0
3.186	1	8	319	7	11	22	1383	0	0
3.187	1	10	319	8	9	20	1191	0	0
3.188	1	10	319	9	9	20	1191	0	0
3.189	1	10	319	10	9	22	1383	0	0
3.19	1	10	320	1	9	22	1383	0	0
3.191	1	10	320	2	9	16	903	0	0
3.192	1	10	320	3	9	16	903	0	0
3.193	1	10	320	4	9	18	967	0	0
3.194	1	10	320	5	9	18	967	0	0
3.195	1	10	320	6	9	22	1383	0	0
3.196	1	10	320	7	9	22	1383	0	0
3.197	1	10	320	8	9	16	903	0	0
3.198	1	10	320	9	9	16	903	0	0
3.199	1	10	320	10	9	14	775	0	0
3.2	1	10	321	1	9	14	775	0	0
3.201	1	10	321	2	9	22	1383	0	0
3.202	1	10	321	3	9	22	1383	0	0
3.203	1	10	321	4	9	24	1620	0	0
3.204	1	10	321	5	9	24	1620	0	0
3.205	1	10	321	6	9	18	967	0	0
3.206	1	10	321	7	9	18	967	0	0
3.207	1	7	321	8	2	26	1836	0	0
3.208	1	9	321	9	3	22	1383	0	0
3.209	1	10	321	10	9	16	903	0	0
3.21	1	10	322	1	9	16	903	0	0
3.211	1	10	322	2	9	16	903	0	0
3.212	1	10	322	3	9	16	903	0	0
3.213	1	9	322	4	3	22	1383	0	0
3.214	1	9	322	5	3	20	1191	0	0
3.215	1	9	322	6	3	20	1191	0	0
3.216	1	8	322	7	11	20	1191	0	0
3.217	1	10	322	8	9	18	967	0	0
3.218	1	9	322	9	3	24	1620	0	0
3.219	1	9	322	10	3	24	1620	0	0
3.22	1	9	323	1	3	28	2196	0	0
3.221	1	9	323	2	3	28	2196	0	0
3.222	1	9	323	3	3	26	1836	0	0
3.223	1	9	323	4	3	26	1836	0	0
3.224	1	10	323	5	9	14	775	0	0
3.225	1	10	323	6	9	18	967	0	0
3.226	1	10	323	7	9	18	967	0	0
3.227	1	10	323	8	9	18	967	0	0
3.228	1	10	323	9	9	18	967	0	0
3.229	1	10	323	10	9	20	1191	0	0
3.23	1	10	324	1	9	20	1191	0	0
3.231	1	10	324	2	9	22	1383	0	0
3.232	1	10	324	3	9	22	1383	0	0
3.233	1	10	324	4	9	20	1191	0	0
3.234	1	10	324	5	9	20	1191	0	0
3.235	1	10	324	6	9	18	967	0	0
3.236	1	10	324	7	9	18	967	0	0
3.237	1	7	324	8	2	24	1620	0	0
3.238	1	7	324	9	2	24	1620	0	0
3.239	1	7	324	10	2	24	1620	0	0
3.24	1	10	325	1	9	12	597	0	0
3.241	1	6	325	2	12	20	1191	0	0
3.242	1	7	325	3	2	24	1620	0	0
3.243	1	10	325	4	9	22	1383	0	0
3.244	1	10	325	5	9	22	1383	0	0
3.245	1	10	325	6	9	24	1620	0	0
3.246	1	10	325	7	9	24	1620	0	0
3.247	1	9	325	8	3	24	1620	0	0
3.248	1	10	325	9	9	18	967	0	0
3.249	1	7	325	10	2	24	1620	0	0
3.25	1	10	326	1	9	14	775	0	0
3.251	1	10	326	2	9	24	1620	0	0
3.252	1	10	326	3	9	24	1620	0	0
3.253	1	10	326	4	9	24	1620	0	0
3.254	1	10	326	5	9	24	1620	0	0
3.255	1	10	326	6	9	16	903	0	0
3.256	1	10	326	7	9	16	903	0	0
3.257	1	10	326	8	9	20	1191	0	0
3.258	1	10	326	9	9	20	1191	0	0
3.259	1	10	326	10	9	18	967	0	0
3.26	1	10	327	1	9	18	967	0	0
3.261	1	10	327	2	9	24	1620	0	0
3.262	1	10	327	3	9	24	1620	0	0
3.263	1	10	327	4	9	24	1620	0	0
3.264	1	10	327	5	9	24	1620	0	0
3.265	1	9	327	6	3	24	1620	0	0
3.266	1	9	327	7	3	22	1383	0	0
3.267	1	10	327	8	9	22	1383	0	0
3.268	1	10	327	9	9	22	1383	0	0
3.269	1	10	327	10	9	24	1620	0	0
3.27	1	10	328	1	9	24	1620	0	0
3.271	1	9	328	2	3	28	2196	0	0
3.272	1	10	328	3	9	20	1191	0	0
3.273	1	9	328	4	3	26	1836	0	0
3.274	1	9	328	5	3	22	1383	0	0
3.275	1	9	328	6	3	22	1383	0	0
3.276	1	8	328	7	11	18	967	0	0
3.277	1	10	328	8	9	18	967	0	0
3.278	1	10	328	9	9	18	967	0	0
3.279	1	10	328	10	9	22	1383	0	0
3.28	1	10	329	1	9	22	1383	0	0
3.281	1	10	329	2	9	20	1191	0	0
3.282	1	10	329	3	9	20	1191	0	0
3.283	1	9	329	4	3	24	1620	0	0
3.284	1	10	329	5	9	18	967	0	0
3.285	1	9	329	6	3	18	967	0	0
3.286	1	9	329	7	3	22	1383	0	0
3.287	1	9	329	8	3	22	1383	0	0
3.288	1	9	329	9	3	20	1191	0	0
3.289	1	9	329	10	3	20	1191	0	0
3.29	1	7	330	1	2	24	1620	0	0
3.291	1	10	330	2	9	22	1383	0	0
3.292	1	10	330	3	9	22	1383	0	0
3.293	1	10	330	4	9	24	1620	0	0
3.294	1	10	330	5	9	24	1620	0	0
3.295	1	10	330	6	9	20	1191	0	0
3.296	1	10	330	7	9	20	1191	0	0
3.297	1	10	330	8	9	18	967	0	0
3.298	1	10	330	9	9	18	967	0	0
3.299	1	10	330	10	9	16	903	0	0
3.3	1	9	331	1	3	24	1620	0	0
3.301	1	9	331	2	3	24	1620	0	0
3.302	1	10	331	3	9	18	967	0	0
3.303	1	8	331	4	11	24	1620	0	0
3.304	1	8	331	5	11	24	1620	0	0
3.305	1	10	331	6	9	16	903	0	0
3.306	1	10	331	7	9	16	903	0	0
3.307	1	10	331	8	9	22	1383	0	0
3.308	1	10	331	9	9	22	1383	0	0
3.309	1	10	331	10	9	14	775	0	0
3.31	1	7	332	1	2	28	2196	0	0
3.311	1	7	332	2	2	28	2196	0	0
3.312	1	7	332	3	2	24	1620	0	0
3.313	1	10	332	4	9	16	903	0	0
3.314	1	10	332	5	9	16	903	0	0
3.315	1	8	332	6	11	24	1620	0	0
3.316	1	8	332	7	11	24	1620	0	0
3.317	1	8	332	8	11	22	1383	0	0
3.318	1	8	332	9	11	22	1383	0	0
3.319	1	8	332	10	11	28	2196	0	0
3.32	1	8	333	1	11	28	2196	0	0
3.321	1	8	333	2	11	28	2196	0	0
3.322	1	8	333	3	11	28	2196	0	0
3.323	1	10	333	4	9	18	967	0	0
3.324	1	10	333	5	9	18	967	0	0
3.325	1	10	333	6	9	22	1383	0	0
3.326	1	10	333	7	9	22	1383	0	0
3.327	1	10	333	8	9	26	1836	0	0
3.328	1	10	333	9	9	26	1836	0	0
3.329	1	10	333	10	9	22	1383	0	0
3.33	1	10	334	1	9	22	1383	0	0
3.331	1	9	334	2	3	22	1383	0	0
3.332	1	9	334	3	3	26	1836	0	0
3.333	1	10	334	4	9	20	1191	0	0
3.334	1	10	334	5	9	20	1191	0	0
3.335	1	9	334	6	3	24	1620	0	0
3.336	1	10	334	7	9	18	967	0	0
3.337	1	10	334	8	9	24	1620	0	0
3.338	1	10	334	9	9	24	1620	0	0
3.339	1	10	334	10	9	20	1191	0	0
3.34	1	10	335	1	9	20	1191	0	0
3.341	1	10	335	2	9	22	1383	0	0
3.342	1	10	335	3	9	22	1383	0	0
3.343	1	10	335	4	9	26	1836	0	0
3.344	1	10	335	5	9	26	1836	0	0
3.345	1	10	335	6	9	20	1191	0	0
3.346	1	10	335	7	9	20	1191	0	0
3.347	1	9	335	8	3	22	1383	0	0
3.348	1	10	335	9	9	14	775	0	0
3.349	1	10	335	10	9	18	967	0	0
3.35	1	10	336	1	9	18	967	0	0
3.351	1	10	336	2	9	22	1383	0	0
3.352	1	10	336	3	9	22	1383	0	0
3.353	1	10	336	4	9	14	775	0	0
3.354	1	10	336	5	9	14	775	0	0
3.355	1	9	336	6	3	20	1191	0	0
3.356	1	10	336	7	9	12	597	0	0
3.357	1	10	336	8	9	10	469	0	0
3.358	1	9	336	9	3	18	967	0	0
3.359	1	9	336	10	3	18	967	0	0
3.36	1	9	337	1	3	24	1620	0	0
3.361	1	9	337	2	3	24	1620	0	0
3.362	1	9	337	3	3	22	1383	0	0
3.363	1	9	337	4	3	22	1383	0	0
3.364	1	10	337	5	9	12	597	0	0
3.365	1	10	337	6	9	12	597	0	0
3.366	1	9	337	7	3	20	1191	0	0
3.367	1	9	337	8	3	20	1191	0	0
3.368	1	8	337	9	11	20	1191	0	0
3.369	1	10	337	10	9	14	775	0	0
3.37	1	10	338	1	9	14	775	0	0
3.371	1	10	338	2	9	18	967	0	0
3.372	1	10	338	3	9	18	967	0	0
3.373	1	10	338	4	9	22	1383	0	0
3.374	1	10	338	5	9	22	1383	0	0
3.375	1	10	338	6	9	20	1191	0	0
3.376	1	10	338	7	9	20	1191	0	0
3.377	1	10	338	8	9	22	1383	0	0
3.378	1	10	338	9	9	22	1383	0	0
3.379	1	10	338	10	9	22	1383	0	0
3.38	1	10	339	1	9	22	1383	0	0
3.381	1	9	339	2	3	22	1383	0	0
3.382	1	9	339	3	3	22	1383	0	0
3.383	1	9	339	4	3	22	1383	0	0
3.384	1	8	339	5	11	22	1383	0	0
3.385	1	10	339	6	9	18	967	0	0
3.386	1	10	339	7	9	18	967	0	0
3.387	1	10	339	8	9	18	967	0	0
3.388	1	9	339	9	3	24	1620	0	0
3.389	1	9	339	10	3	24	1620	0	0
3.39	1	5	340	1	4	20	1191	0	0
3.391	1	10	340	2	9	12	597	0	0
3.392	1	9	340	3	3	28	2196	0	0
3.393	1	9	340	4	3	28	2196	0	0
3.394	1	9	340	5	3	26	1836	0	0
3.395	1	9	340	6	3	26	1836	0	0
3.396	1	10	340	7	9	12	597	0	0
3.397	1	10	340	8	9	14	775	0	0
3.398	1	9	340	9	3	24	1620	0	0
3.399	1	10	340	10	9	20	1191	0	0
3.4	1	10	341	1	9	20	1191	0	0
3.401	1	10	341	2	9	24	1620	0	0
3.402	1	10	341	3	9	24	1620	0	0
3.403	1	10	341	4	9	22	1383	0	0
3.404	1	10	341	5	9	22	1383	0	0
3.405	1	10	341	6	9	20	1191	0	0
3.406	1	10	341	7	9	20	1191	0	0
3.407	1	10	341	8	9	20	1191	0	0
3.408	1	10	341	9	9	20	1191	0	0
3.409	1	10	341	10	9	18	967	0	0
3.41	1	10	342	1	9	18	967	0	0
3.411	1	10	342	2	9	18	967	0	0
3.412	1	10	342	3	9	18	967	0	0
